100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
100,100,0
102.0,100.0,0
104.0,100.0,5
105.9923893961835,100.17431148549532,10
107.96200490220791,100.52160784082919,15
109.89385655478604,101.03924593103423,20
111.77324179635785,101.72328621768557,25
113.58585737043116,102.56852274116697,30
115.31790817800004,103.56852274116697,35
116.95621226657802,104.71567561386907,40
118.48830115281598,106.00125083324214,45
119.90251471518907,107.41546439561523,45
121.31672827756216,108.82967795798832,45
122.73094183993526,110.24389152036142,45
124.14515540230835,111.65810508273451,45
125.55936896468144,113.0723186451076,45
126.97358252705453,114.48653220748069,45
128.38779608942764,115.90074576985378,45
129.80200965180074,117.31495933222688,45
131.21622321417385,118.72917289459997,45
132.63043677654696,120.14338645697306,45
134.04465033892006,121.55760001934615,45
135.45886390129317,122.97181358171925,45
136.87307746366628,124.38602714409234,45
138.28729102603938,125.80024070646543,45
139.7015045884125,127.21445426883852,45
141.1157181507856,128.62866783121163,50
142.40129337015867,130.16075671744957,55
143.54844624286076,131.79906080602757,60
144.54844624286076,133.53111161359644,65
145.39368276634215,135.34372718766974,65
146.23891928982354,137.15634276174305,65
147.08415581330493,138.96895833581635,65
147.92939233678632,140.78157390988966,65
148.7746288602677,142.59418948396296,65
149.6198653837491,144.40680505803627,65
150.4651019072305,146.21942063210957,65
151.31033843071188,148.03203620618288,65
152.15557495419327,149.84465178025619,65
153.00081147767466,151.6572673543295,65
153.84604800115605,153.4698829284028,65
154.69128452463744,155.2824985024761,70
154.69128452463744,155.2824985024761,75
155.2089226148425,157.21435015505423,80
155.55621897017636,159.18396566107864,85
155.73053045567167,161.17635505726213,90
155.73053045567167,163.17635505726213,95
155.55621897017636,165.1687444534456,95
155.38190748468105,167.1611338496291,95
155.38190748468105,167.1611338496291,95
155.38190748468105,167.1611338496291,95
155.38190748468105,167.1611338496291,95
155.38190748468105,167.1611338496291,95
155.20759599918574,169.15352324581258,95
155.03328451369043,171.14591264199606,95
154.85897302819512,173.13830203817955,95
154.6846615426998,175.13069143436303,95
154.5103500572045,177.1230808305465,95
154.3360385717092,179.11547022673,95
154.1617270862139,181.10785962291348,95
153.98741560071858,183.10024901909696,95
153.81310411522327,185.09263841528045,95
153.63879262972796,187.08502781146393,95
153.46448114423265,189.07741720764741,95
153.29016965873734,191.0698066038309,95
153.11585817324203,193.06219600001438,95
152.94154668774672,195.05458539619787,95
152.7672352022514,197.04697479238135,95
152.5929237167561,199.03936418856483,90
152.5929237167561,201.03936418856483,85
152.5929237167561,201.03936418856483,80
152.5929237167561,201.03936418856483,75
153.11056180696116,202.97121584114296,70
153.7946020936125,204.85060108271477,70
154.47864238026384,206.72998632428659,70
155.16268266691517,208.6093715658584,70
155.8467229535665,210.4887568074302,70
156.53076324021785,212.36814204900202,70
157.2148035268692,214.24752729057383,70
157.89884381352053,216.12691253214564,70
158.58288410017187,218.00629777371745,70
159.2669243868232,219.88568301528926,70
159.95096467347454,221.76506825686107,70
160.63500496012588,223.64445349843288,70
161.31904524677722,225.5238387400047,70
162.00308553342856,227.4032239815765,70
162.6871258200799,229.2826092231483,70
163.37116610673124,231.16199446472012,70
164.05520639338258,233.04137970629193,70
164.73924668003392,234.92076494786374,75
165.25688477023897,236.85261660044188,80
165.60418112557284,238.8222321064663,85
165.77849261106815,240.81462150264977,90
165.77849261106815,242.81462150264977,95
165.60418112557284,244.80701089883325,95
165.42986964007753,246.79940029501674,95
165.25555815458222,248.79178969120022,95
165.0812466690869,250.7841790873837,95
164.9069351835916,252.7765684835672,95
164.7326236980963,254.76895787975067,95
164.55831221260098,256.76134727593416,95
164.38400072710567,258.75373667211767,95
164.20968924161036,260.7461260683012,95
164.03537775611505,262.7385154644847,95
163.86106627061974,264.7309048606682,95
163.68675478512444,266.7232942568517,95
163.51244329962913,268.7156836530352,95
163.33813181413382,270.70807304921874,95
163.1638203286385,272.70046244540225,95
162.9895088431432,274.69285184158576,95
162.8151973576479,276.6852412377693,95
162.64088587215258,278.6776306339528,95
162.46657438665727,280.6700200301363,95
162.29226290116196,282.6624094263198,95
